ma,year,MAR,NI,DR_SYNCH,MCAP,LEV,M/B,Year_2016,Year_2017,Year_2018,Year_2019,Year_2020,Year_2021,Year_2022,Year_2023,Industry_Congnghethongtin,Industry_Daukhi,Industry_Dichvutieudung,Industry_Duocphamvayte,Industry_Hangtieudung,Industry_Nguyenvatlieu,Industry_Taichinh,Industry_Tienichcongdong,Industry_Vienthong
TXM,2021,-0.065960289,0.000182481,5,23.89295142,0.286561888,0.206021835,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
TXM,2022,0.010145963,0.000743506,5,23.86309845,0.413146914,0.199931744,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TXM,2023,0.221533304,-0.202039396,4,24.08016296,0.181080022,0.258856311,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
TYA,2016,-0.220528431,0.188124619,7,26.55414602,0.394797379,0.784650207,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TYA,2017,-0.231928331,0.209676071,4,26.50805492,0.466842946,0.695827879,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TYA,2018,-0.01366972,0.194215034,6,26.78268042,0.450184397,0.959831297,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TYA,2019,0.135348382,0.207813642,5,26.90086163,0.475828265,1.005710777,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
TYA,2020,-0.024445096,0.1484008,7,27.06497165,0.464503602,1.188371766,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
TYA,2021,0.032666997,0.11796998,8,26.70054473,0.597650427,0.80609317,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
TYA,2022,-0.102087563,0.08101665,7,26.45973634,0.530486959,0.630195523,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TYA,2023,-0.14834601,0.003101343,5,26.45973634,0.497839774,0.646124164,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
UIC,2016,0.230440149,0.274615537,3,26.32759623,0.46855361,1.22493082,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
UIC,2017,-0.25249153,0.222831888,1,26.1921695,0.419884841,0.922703815,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
UIC,2018,0.347512556,0.227529357,3,26.41497573,0.415906826,1.106082451,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
UIC,2019,0.090758408,0.200797364,3,26.65285498,0.387772373,1.311772049,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
UIC,2020,-0.0616426,0.158740051,3,26.85969615,0.434341747,1.603362205,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
UIC,2021,-0.130974465,0.119318088,4,26.39452512,0.255502535,0.871599211,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
UIC,2022,-0.009737719,0.178440857,5,26.3290679,0.258302565,0.756933376,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
UIC,2023,-0.096292488,0.17887635,3,26.45854698,0.286972615,0.760757706,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
UNI,2016,-0.410980523,0.004554065,5,25.312216,0.057705367,0.623560623,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
UNI,2017,0.181814084,0.009339228,5,25.73342947,0.08219674,0.944686166,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
UNI,2018,0.481464471,-0.019759522,3,24.77999919,0.072917048,0.36368331,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
UNI,2019,-0.49502213,8.09E-05,1,25.83252037,0.057408644,1.04187289,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
UNI,2020,0.116989716,0.003584037,3,26.35086483,0.115047332,1.743051383,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
UNI,2021,-0.28256584,6.31E-05,6,25.81347218,0.376275866,0.995153774,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
UNI,2022,-0.171911497,0.001499554,7,25.65771765,0.655425882,0.850353013,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
UNI,2023,-0.155481096,0.004789039,3,25.71237606,0.669746057,0.894482983,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
V12,2016,0.125290128,0.134449838,1,25.01791921,0.831885075,0.839297806,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
V12,2017,-0.146417556,0.10243375,5,24.91783575,0.847550659,0.710298835,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
V12,2018,0.363288113,0.420315659,5,24.83559765,0.87306096,0.654702713,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
V12,2019,-0.073584561,0.100733908,1,24.78680749,0.930728807,0.642893298,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
V12,2020,-0.509706724,0.168538872,1,25.53349544,0.869895633,1.375741741,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
V12,2021,-0.087754147,0.05003182,6,24.94381124,0.842828668,0.770098888,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
V12,2022,0.106106743,0.090832858,5,24.94381124,0.795379732,0.766931564,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
V12,2023,-0.053969602,0.137619587,3,25.72681475,0.731382518,0.927134105,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
V21,2016,1.221767268,0.093363605,4,25.84721223,0.738855757,1.829069645,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
V21,2017,-0.021319453,0.172189423,1,26.19887463,0.687556887,1.97718472,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
V21,2018,1.434341617,0.066195768,1,26.59254517,0.822724543,3.004705367,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
V21,2019,2.238098838,0.001868009,2,24.77677082,0.721158684,0.497980286,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
V21,2020,-0.838239776,0.019971717,4,25.54996071,0.732191778,1.06479374,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
V21,2021,0.205149225,0.029759486,2,24.37130571,0.639675481,0.31756589,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
V21,2022,-0.386446609,0.024190133,7,25.0327042,0.615764426,0.610593358,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
V21,2023,0.51876353,0.000793132,5,25.22305792,0.623102387,0.738263471,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
VAF,2016,-0.136473489,0.085196432,7,26.62413224,0.334125719,0.784782034,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VAF,2017,-0.481247455,0.156959748,5,26.56137907,0.263525948,0.710178072,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VAF,2018,0.507111415,0.137704648,2,26.55918127,0.248212867,0.713353149,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VAF,2019,-0.126073391,0.034940528,3,26.61376946,0.223668938,0.814127007,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
VAF,2020,0.600072982,0.059618744,2,26.877735,0.221803045,1.030523217,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
VAF,2021,0.127749873,0.059429326,2,26.55477112,0.304979428,0.735729079,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
VAF,2022,-0.103353956,0.11108957,5,26.61376946,0.224261313,0.760755142,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
VAF,2023,0.441368669,0.174778446,6,27.00524832,0.235611264,1.059310656,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
VBC,2016,0.48294238,0.20257143,2,25.04075028,0.741720475,0.763697403,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VBC,2017,-0.280415784,0.357485976,4,25.65593586,0.751257397,1.32838996,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VBC,2018,0.015665445,0.169304429,6,25.48543604,0.770344118,1.047492094,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VBC,2019,-0.075312342,0.243404642,4,25.82920758,0.750388127,1.315002529,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
VBC,2020,-0.328513394,0.167691255,2,25.99240809,0.684651046,1.455239019,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
VBC,2021,-0.218695561,0.144721823,1,25.92037696,0.672344163,1.270948114,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
VBC,2022,0.179920582,0.150826319,3,25.64506618,0.673139569,0.913859757,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
VBC,2023,0.107469278,0.204514713,5,25.7338974,0.593455752,0.950528544,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
VC1,2016,-0.007319146,0.104869529,1,25.32743552,0.701341012,0.418489955,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VC1,2017,-0.040881167,0.151909567,3,25.77312184,0.704673781,0.649636534,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VC1,2018,0.129789195,0.140589637,2,25.60606776,0.730380069,0.55284439,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VC1,2019,0.046722664,0.041763984,5,25.40539706,0.765418992,0.470838439,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
VC1,2020,-0.74490955,0.089330312,1,26.13133407,0.723905774,0.933790735,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
VC1,2021,0.23868865,0.031064058,5,25.38292421,0.705187637,0.429339474,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
VC1,2022,0.075803573,0.023673769,6,25.33640419,0.638435823,0.411160862,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
VC1,2023,-0.14034624,0.025998158,3,25.46993559,0.650739739,0.464855193,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
VC2,2016,0.332793499,0.230633447,5,26.20390476,0.884889569,0.821099318,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VC2,2017,-0.250451263,0.127921869,5,25.95704468,0.864713492,0.613316499,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VC2,2018,0.165776521,0.041031237,3,26.42203577,0.867079075,0.983867939,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VC2,2019,0.474080972,0.080603602,1,25.87366307,0.838054094,0.541857211,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
VC2,2020,-0.604023235,0.095213708,3,27.27719924,0.813672158,2.254270714,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
VC2,2021,1.612517918,0.087465969,5,26.49158683,0.702282101,0.490934566,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
VC2,2022,-0.705094441,0.091767736,8,26.78592164,0.705698369,0.636097323,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
VC2,2023,0.233815115,0.038181554,9,27.01037185,0.685325416,0.602322144,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
VC3,2016,0.212518011,0.163757196,4,26.68219547,0.740811518,1.290866753,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
VC3,2017,-0.561056361,0.112354829,3,27.2386171,0.576787851,2.031730391,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
VC3,2018,0.501176848,0.02974389,6,26.8903104,0.545453091,1.243018009,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
VC3,2019,0.117887945,0.107206426,5,27.0419007,0.57632703,1.27696553,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
VC3,2020,-0.548392946,0.025080628,8,28.90342285,0.453585275,4.90697162,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
VC3,2021,0.812012318,0.017162988,5,28.12381938,0.484977961,2.091178096,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
VC3,2022,0.29322267,0.044864698,8,28.66637912,0.677086423,2.348541643,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
VC3,2023,-0.1835324,0.050121771,8,28.8306073,0.602154069,2.476232385,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
VC6,2016,-0.169541349,0.11260019,1,24.95446958,0.839187156,0.611373476,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VC6,2017,-0.306182829,0.109130832,2,24.8176104,0.861462707,0.533452005,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VC6,2018,0.051594947,0.1358606,5,24.83085563,0.856299216,0.539676286,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VC6,2019,-0.22112685,0.130617625,2,24.8176104,0.845845203,0.531404577,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
VC6,2020,-0.542989704,0.083206716,3,25.29591283,0.842685489,0.87547359,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
VC6,2021,-0.095443513,0.091781511,4,24.99993196,0.823324485,0.62830966,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
VC6,2022,0.170896438,0.123786246,2,25.45523146,0.812425715,0.847495697,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
VC6,2023,0.455390797,0.139038315,2,25.99809644,0.838289914,1.386799262,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
VC7,2016,0.454347166,0.159908342,6,26.06559863,0.767472056,1.540569203,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VC7,2017,-0.449832908,0.095252197,2,25.34036314,0.595222009,0.725077205,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VC7,2018,-0.239616166,0.126739734,3,25.76020271,0.463038552,0.611417408,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VC7,2019,-0.098815378,0.078657877,3,26.0395517,0.439552334,0.808516908,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
VC7,2020,-0.226368092,0.041289586,4,26.87780515,0.436172873,1.801506947,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
VC7,2021,0.250855079,0.022281302,8,26.48248588,0.328509617,0.618266051,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
VC7,2022,-0.161779302,0.040961342,10,27.24159103,0.37910565,1.297855047,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
VC7,2023,1.509197927,0.062687149,8,27.93473494,0.298900866,1.297823124,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
VC9,2016,0.059749234,0.141253177,1,25.81086217,0.860805788,0.846344201,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VC9,2017,0.083721891,0.07782667,4,25.78838932,0.886922035,0.831358921,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VC9,2018,0.221265528,0.072265283,6,25.63297521,0.882688598,0.736101692,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VC9,2019,0.33805,0.006713769,2,24.99993196,0.879020954,0.412374948,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
VC9,2020,-0.769914906,-0.290805228,5,25.65917758,0.87792506,0.905893725,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
VC9,2021,0.147401883,0.012149296,6,24.9660304,0.991946839,7.275339474,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
VC9,2022,-0.260423345,0.026618396,9,24.91292058,0.990371288,5.779737224,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
VC9,2023,0.036709627,0.021154002,7,25.06055658,0.937125933,1.221257186,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
VCA,2016,-0.253597564,0.213395776,4,26.0769098,0.289959107,0.923733817,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VCA,2017,-0.093547038,0.305467838,1,25.96142331,0.366360345,0.703824948,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VCA,2018,0.085566364,0.17043629,4,25.83523814,0.591127962,0.664459029,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VCA,2019,0.004471267,0.15237563,2,26.1072677,0.554385808,0.963608322,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
VCA,2020,-0.229849779,0.096681261,5,26.2005672,0.292273731,1.079884125,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
VCA,2021,-0.06823039,0.152105575,8,25.84162211,0.584645169,0.6946946,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
VCA,2022,-0.168515509,-0.035314668,6,25.60128616,0.502203299,0.710481603,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
VCA,2023,-0.154408145,0.05550073,1,25.64980103,0.320027637,0.717507481,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
VCC,2016,-0.025002525,0.215171044,4,25.07997466,0.857297736,0.772712785,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VCC,2017,-0.246011815,0.141373515,2,25.53056021,0.774643648,0.785883281,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VCC,2018,0.011231981,9.179279862,3,25.48029837,0.791905891,0.748036768,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VCC,2019,0.035682208,0.120671891,3,25.65051952,0.806933078,0.882163504,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
VCC,2020,-0.40727409,0.045560384,3,26.60268088,0.828568238,2.380494032,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
VCC,2021,0.473610431,0.020010659,5,25.79593652,0.848730707,1.059345026,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
VCC,2022,0.169872368,0.052445707,8,25.7418693,0.872480511,0.994516989,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
VCC,2023,0.058307111,0.054924047,6,26.18370205,0.78832998,0.864708331,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
VCF,2016,-0.081325935,0.105387009,10,29.30170971,0.315312451,2.472366357,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
VCF,2017,0.000221301,0.069479806,10,28.97320565,0.78645173,5.001714279,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
VCF,2018,0.053778169,0.166425592,10,29.27382451,0.367422662,3.68682337,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
VCF,2019,0.05856823,0.131107035,10,29.4544308,0.351973987,4.294475494,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
VCF,2020,-0.197894443,0.116397727,9,29.52485326,0.297095759,4.434477327,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
VCF,2021,-0.166632898,0.064491551,10,29.39747433,0.35109734,4.633751675,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
VCF,2022,0.100833936,0.054547505,10,29.22374817,0.210524909,2.95708776,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
VCF,2023,-0.167403718,0.09150702,10,29.352878,0.205243998,2.648120149,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
VCG,2016,0.244311273,0.142772616,8,29.94068145,0.672569354,1.346342495,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VCG,2017,0.110112402,0.161765305,7,29.96237428,0.636691564,1.309716761,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VCG,2018,0.467074637,0.061868545,8,30.05651327,0.608008733,1.436235276,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VCG,2019,-0.001907172,0.069565342,7,30.66193859,0.599432026,2.677096465,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
VCG,2020,-0.005718974,0.081593905,4,30.65766508,0.634716378,2.879701089,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
VCG,2021,-0.084790583,0.025204974,9,29.79453955,0.753704593,1.140813878,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
VCG,2022,-0.064424046,0.106962777,10,30.14986458,0.689660119,1.25009119,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
VCG,2023,0.377408117,0.031934214,10,29.94104596,0.666354151,0.983754182,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
VCM,2016,0.041714913,0.350290414,6,24.68407901,0.609076936,0.752016309,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VCM,2017,-0.406711828,0.222033788,7,24.59446685,0.522738933,0.682602694,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VCM,2018,0.529723986,0.391021418,6,25.81086217,0.516251462,2.306659115,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VCM,2019,1.563186408,0.052069755,7,24.59446685,0.421256795,0.665126308,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
VCM,2020,-0.576990515,0.170282329,8,24.71224988,0.281506353,0.738751525,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
VCM,2021,-0.384485985,0.017983301,4,24.86640056,0.224164583,0.886482483,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
VCM,2022,0.802620568,0.003593951,6,24.91292058,0.288040654,0.977056739,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
VCM,2023,-0.422366612,0.01301976,7,24.3713233,0.213138713,0.56750068,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
VCS,2016,0.811905564,0.21544822,9,30.28271258,0.566457219,9.797283809,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VCS,2017,0.552191995,0.079121022,9,29.26417555,0.371116857,2.13699252,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VCS,2018,-0.235359932,-0.003725803,10,30.00014273,0.380029606,3.914226098,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VCS,2019,0.211313062,0.131934376,10,30.29824932,0.382371733,4.175503372,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
VCS,2020,-0.305914686,0.099195817,10,30.45809802,0.362905357,4.379674352,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
VCS,2021,-0.245517686,0.104880437,9,29.81482267,0.292868398,1.821838545,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
VCS,2022,0.081753649,0.129358368,10,29.71246066,0.261182405,1.646422663,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
VCS,2023,0.073515667,0.105586381,9,30.04836245,0.229185739,2.249580527,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
VDL,2016,0.134991553,0.047296312,10,26.74039862,0.229993104,2.317713405,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
VDL,2017,-0.419714729,0.051065378,10,26.77548994,0.296518508,2.318015348,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
VDL,2018,0.314896846,0.000710556,10,26.59454674,0.144965531,1.905217532,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
VDL,2019,0.084043403,0.049463012,10,26.51278079,0.240039298,1.710669621,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
VDL,2020,-0.482167635,0.036162641,10,26.40392638,0.106258937,1.451455994,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
VDL,2021,-0.443542916,0.014568294,10,26.54368832,0.111183607,1.628657758,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
VDL,2022,0.846715593,-0.006618427,10,26.26466431,0.129633997,1.24392536,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
VDL,2023,-0.116211716,-0.119806642,10,25.93392275,0.066793829,1.050124957,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
VDP,2017,-0.241260615,0.120561194,6,26.79331349,0.262489983,1.129419445,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
VDP,2018,0.106814618,0.120954876,5,26.70213067,0.320033925,0.953254128,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
VDP,2019,0.059323451,0.112573707,6,26.74644172,0.358575141,0.971109913,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
VDP,2020,-0.366975631,0.121537637,5,27.12669606,0.392639324,1.109986159,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
VDP,2021,-0.146685984,0.099711419,5,27.13860884,0.433669891,1.046086234,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
VDP,2022,0.339098235,0.120344226,3,27.2722354,0.431503668,1.114796146,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
VDP,2023,-0.034223337,0.114840497,2,27.16066317,0.330572705,0.85354344,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
VE1,2016,-0.437022165,-0.182371024,1,24.72877919,0.213233157,2.160878285,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VE1,2017,1.051693834,0.00339351,1,24.55624564,0.116338808,0.834026275,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VE1,2018,-0.396440335,0.01158532,2,24.71224988,0.103448074,1.486873001,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VE1,2019,-0.124772915,0.061631896,1,24.08364122,0.08726885,0.726429779,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
VE1,2020,-0.862608468,-0.19950035,2,24.32331408,0.04861033,1.079635134,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
VE1,2021,-0.078096244,0.0315517,6,23.47053675,0.069673624,0.445013276,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
VE1,2022,-0.225279391,-0.316808,5,23.73880074,0.043264561,0.677449871,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
VE1,2023,0.341039975,-0.179661374,1,23.67817612,0.059176834,0.725957283,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
VE3,2016,-0.145352585,0.159977779,2,23.38022399,0.608035183,0.775053745,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VE3,2017,-0.24021653,0.137485769,3,23.25196965,0.543620062,0.707917564,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VE3,2018,0.3397607,-0.325337436,2,22.66838467,0.633119706,0.435724344,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VE3,2019,-0.065865014,0.140453037,4,23.08011939,0.600833041,0.619768057,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
VE3,2020,-0.220055604,0.063924955,4,23.31321328,0.660539901,0.752638648,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
VE3,2021,0.108652383,0.09588266,3,23.15244006,0.805413897,0.597725755,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
VE3,2022,0.31061486,0.002559256,4,23.16400088,0.806656885,0.610902006,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
VE3,2023,-0.048675505,0.019878597,3,23.21988134,0.847352038,0.638260363,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
VE4,2016,-0.038934788,0.23265358,1,23.2018861,0.634537753,0.698168603,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
