ma,year,BIG4,LEV,M/B,SALES,SHRINC,LOSS,Year_2016,Year_2017,Year_2018,Year_2019,Year_2020,Year_2021,Year_2022,Year_2023,Industry_Congnghethongtin,Industry_Daukhi,Industry_Dichvutieudung,Industry_Duocphamvayte,Industry_Hangtieudung,Industry_Nguyenvatlieu,Industry_Taichinh,Industry_Tienichcongdong,Industry_Vienthong
SRC,2021,1,0.649827636,1.31702337,9.55715E+11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
SRC,2022,1,0.647129704,1.450137572,9.15281E+11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
SRC,2023,1,0.670822343,1.895952556,1.19775E+12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
SRF,2016,1,0.664592521,1.061392544,1.31636E+12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SRF,2017,1,0.716961196,0.809723764,1.44871E+12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SRF,2018,1,0.689886595,0.907517918,1.73239E+12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SRF,2019,1,0.735563469,0.900866674,1.706E+12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
SRF,2020,1,0.725639174,1.080662522,1.4863E+12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
SRF,2021,1,0.690447954,0.564797248,9.3044E+11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
SRF,2022,1,0.752110508,0.732081273,1.18561E+12,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
SRF,2023,0,0.753345102,0.730280871,1.62617E+12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
SSC,2016,1,0.124611865,2.920702822,4.43955E+11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SSC,2017,1,0.25833164,3.354038001,5.50546E+11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SSC,2018,1,0.272663674,2.438736565,6.08631E+11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SSC,2019,1,0.305601654,2.141132264,6.11486E+11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
SSC,2020,1,0.289838414,1.630129634,4.50502E+11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
SSC,2021,1,0.273701568,1.063341902,3.10442E+11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
SSC,2022,1,0.280397382,1.225639799,3.00268E+11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
SSC,2023,1,0.287270785,1.271199528,3.01972E+11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
SSM,2016,0,0.358667263,1.022259655,2.19714E+11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SSM,2017,0,0.631756893,0.456788284,2.58906E+11,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SSM,2018,0,0.508674013,0.603108463,2.14656E+11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SSM,2019,0,0.689313394,0.531624638,3.3791E+11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
SSM,2020,0,0.382803568,0.558897079,2.43068E+11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
SSM,2021,0,0.556347765,0.302156169,1.60106E+11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
SSM,2022,0,0.423643717,0.492144832,1.68858E+11,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
SSM,2023,0,0.585071111,0.609071306,1.37557E+11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
ST8,2016,1,0.175406395,1.149671655,1.58844E+12,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ST8,2017,1,0.277137,1.361302886,1.67207E+12,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ST8,2018,1,0.261610777,1.233905274,1.89311E+12,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ST8,2019,1,0.27356415,0.872907673,1.61763E+12,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
ST8,2020,1,0.38694304,0.906293234,1.14155E+12,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
ST8,2021,1,0.308863038,0.69239045,7.84648E+11,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
ST8,2022,1,0.171913405,1.706826062,3.40058E+11,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
ST8,2023,0,0.016505581,1.114561466,13208736327,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
STC,2016,0,0.263512095,1.51501806,3.35713E+11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
STC,2017,0,0.264380201,0.934266725,3.72475E+11,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
STC,2018,0,0.265708022,0.799874652,32143840000,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
STC,2019,0,0.25773304,0.886344794,4.09833E+11,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
STC,2020,0,0.375636447,0.90714419,4.87638E+11,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
STC,2021,0,0.460838843,0.742680727,5.20168E+11,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
STC,2022,0,0.415480516,0.890085258,5.13598E+11,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
STC,2023,0,0.346886008,0.714942446,5.03307E+11,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
STG,2016,1,0.460700348,1.446141032,1.25781E+12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
STG,2017,1,0.386534852,1.013528483,1.45485E+12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
STG,2018,1,0.308462233,0.842171232,1.76161E+12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
STG,2019,1,0.252528685,0.935835129,1.8355E+12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
STG,2020,1,0.297100292,1.852439647,2.03189E+12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
STG,2021,1,0.297728919,2.027583881,2.88651E+12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
STG,2022,1,0.237181262,2.058786802,2.63925E+12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
STG,2023,1,0.214047392,2.117900136,1.79564E+12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
STK,2016,1,0.656660722,1.470498484,1.35828E+12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
STK,2017,1,0.606452265,1.397122741,1.98905E+12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
STK,2018,1,0.571086978,1.091213114,2.4077E+12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
STK,2019,1,0.477075442,1.462704232,2.22898E+12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
STK,2020,1,0.364330959,3.494570038,1.76567E+12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
STK,2021,1,0.361286537,1.660041382,2.04239E+12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
STK,2022,1,0.274792392,1.417842556,2.11453E+12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
STK,2023,1,0.452264108,2.046777329,1.42506E+12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
STP,2016,0,0.174464089,0.286599524,2.83748E+11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
STP,2017,0,0.17288992,0.365713523,2.31186E+11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
STP,2018,0,0.188958922,0.335748862,3.31101E+11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
STP,2019,0,0.190474439,0.454179025,2.03135E+11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
STP,2020,0,0.178610279,0.564277964,2.30167E+11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
STP,2021,0,0.193055304,0.408774105,2.36467E+11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
STP,2022,0,0.254802882,0.460424114,2.57056E+11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
STP,2023,0,0.20802856,0.504679533,2.14941E+11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
SVC,2016,1,0.648727013,1.172514934,1.36491E+13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SVC,2017,1,0.646852527,0.831654527,1.37813E+13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SVC,2018,1,0.647550595,0.667570696,1.48717E+13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
SVC,2019,1,0.653173033,1.082250408,1.82663E+13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
SVC,2020,1,0.59087018,1.911533183,1.60839E+13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
SVC,2021,1,0.577782791,1.060196395,1.41889E+13,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
SVC,2022,1,0.600491443,0.732716184,2.13105E+13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
SVC,2023,0,0.659886082,0.669055398,2.08369E+13,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
SVD,2021,0,0.578405976,0.254362651,4.36478E+11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
SVD,2022,0,0.359583073,0.244136832,3.40366E+11,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
SVD,2023,0,0.382385149,0.386944826,2.58765E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
SVI,2016,0,0.559600264,1.709484953,1.38174E+12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SVI,2017,0,0.622620682,1.814591698,1.55439E+12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SVI,2018,0,0.631920344,2.428911839,1.78017E+12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SVI,2019,1,0.486997821,2.453051596,1.70356E+12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
SVI,2020,1,0.479285528,1.606646757,1.68738E+12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
SVI,2021,1,0.453588974,1.038559895,1.83718E+12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
SVI,2022,1,0.403110455,1.019739942,1.87807E+12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
SVI,2023,1,0.322290428,1.149081396,1.5055E+12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
SVN,2016,0,0.102980159,0.271340008,85355195080,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SVN,2017,0,0.112842551,0.103090448,16871364364,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SVN,2018,0,0.045143742,0.161813039,1.2244E+12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SVN,2019,0,0.011259841,0.26642349,84554903,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
SVN,2020,0,0.056924671,0.570600095,3713881101,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
SVN,2021,0,0.192548086,0.397959749,1.8045E+11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
SVN,2022,0,0.026342394,0.330140948,1.13799E+11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
SVN,2023,0,0.051203016,0.290353801,80248872433,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
SVT,2016,0,0.171401921,0.617491395,47833411828,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SVT,2017,0,0.007523954,0.55906911,36101898293,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SVT,2018,0,0.005720192,0.631741738,18930504507,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SVT,2019,0,0.002673529,1.075628203,86933879695,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
SVT,2020,0,0.006937553,1.118754195,88115415228,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
SVT,2021,0,0.006783054,0.72300457,1.08994E+11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
SVT,2022,0,0.0064401,0.826690531,1.66323E+11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
SVT,2023,0,0.005582914,0.832811964,71021763956,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
SZB,2019,0,0.45657644,2.036038802,3.40547E+11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
SZB,2020,0,0.526154478,2.192804392,3.50875E+11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
SZB,2021,0,0.511301956,1.368415841,3.41118E+11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
SZB,2022,0,0.555205355,1.700121496,3.61157E+11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
SZB,2023,0,0.602636964,2.081372034,3.82604E+11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
SZC,2019,0,0.612944317,3.294493763,3.29422E+11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
SZC,2020,0,0.713827659,5.101892719,4.32981E+11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
SZC,2021,0,0.739051355,1.965084992,7.13222E+11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
SZC,2022,0,0.757813233,2.343161192,8.58889E+11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
SZC,2023,0,0.75042619,2.604016823,8.17946E+11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
SZL,2016,0,0.655042809,1.399071329,2.81654E+11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SZL,2017,0,0.651557624,1.168222044,3.20823E+11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SZL,2018,0,0.63798624,1.364545096,3.64863E+11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
SZL,2019,0,0.568206627,1.641053179,3.71051E+11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
SZL,2020,0,0.665428023,2.115484966,3.59309E+11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
SZL,2021,0,0.649420632,1.552923794,3.8781E+11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
SZL,2022,0,0.698296601,1.31353517,4.10399E+11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
SZL,2023,0,0.676009514,1.890554273,4.41071E+11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
TA9,2016,0,0.903744214,1.054140918,2.69599E+12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TA9,2017,0,0.891111742,0.589272984,2.02734E+12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TA9,2018,0,0.88728641,0.73834424,2.85538E+11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TA9,2019,0,0.875345296,1.04003601,1.28028E+12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
TA9,2020,0,0.86767771,1.016098677,1.46835E+12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
TA9,2021,0,0.893265722,1.123946403,1.22616E+12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
TA9,2022,0,0.904166594,0.85897546,2.20137E+12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TA9,2023,0,0.928509654,1.037640858,2.84381E+12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
TBC,2016,1,0.047300335,1.931866845,2.4108E+11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TBC,2017,1,0.029782871,1.805597335,3.42842E+11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TBC,2018,1,0.119683169,1.649152424,3.96075E+11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TBC,2019,1,0.301908764,1.43018965,2.96912E+11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
TBC,2020,1,0.228973247,1.612309008,5.33011E+11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
TBC,2021,1,0.227668136,1.58298933,4.9524E+11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
TBC,2022,1,0.138096091,1.554799602,7.2608E+11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TBC,2023,1,0.128134966,1.835138356,4.30944E+11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
TCD,2017,0,0.624124295,1.151638608,1.0959E+12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TCD,2018,0,0.711684434,0.865169746,8.75265E+11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TCD,2019,0,0.71441069,1.125119427,1.701E+12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
TCD,2020,0,0.893991224,1.53731245,2.85263E+12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
TCD,2021,0,0.77997874,0.427985643,3.11185E+12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
TCD,2022,0,0.632261938,0.392343609,2.94481E+12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TCD,2023,0,0.587528685,0.59793841,1.7845E+12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
TCH,2016,0,0.065584794,1.911621732,1.28015E+12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TCH,2017,0,0.127384049,1.418311496,1.94434E+12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TCH,2018,0,0.170607366,3.273284859,8.2841E+11,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TCH,2019,0,0.454752573,2.087088178,1.725E+12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
TCH,2020,0,0.244480553,0.900575602,4.56584E+12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
TCH,2021,0,0.151171973,0.358501895,2.22353E+12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
TCH,2022,0,0.200172882,0.779337789,2.69439E+12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
TCH,2023,0,0.287885205,0.978864346,2.73593E+12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
TCL,2016,0,0.29817151,0.997319972,8.21173E+11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TCL,2017,0,0.246689938,0.856600908,8.32761E+11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TCL,2018,0,0.297478913,0.626971964,8.87413E+11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TCL,2019,0,0.27120662,1.193011944,9.51561E+11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
TCL,2020,0,0.328388379,1.873782779,1.08979E+12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
TCL,2021,0,0.34742892,1.687644896,1.18573E+12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
TCL,2022,1,0.319892259,2.068148343,1.35507E+12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TCL,2023,0,0.363240443,1.936328597,1.52942E+12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
TCM,2016,1,0.67537438,1.595984309,3.0706E+12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
TCM,2017,1,0.64695766,1.173711552,3.20907E+12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
TCM,2018,1,0.606938619,0.887973619,3.66201E+12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
TCM,2019,1,0.51236322,2.478995233,3.6442E+12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
TCM,2020,1,0.44942801,2.38617356,3.46972E+12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
TCM,2021,1,0.526248022,2.263785339,3.53542E+12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
TCM,2022,1,0.430883082,2.052362525,4.33739E+12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TCM,2023,1,0.387034676,2.118990246,3.32482E+12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TCO,2016,0,0.10345107,1.056963248,1.57412E+11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TCO,2017,0,0.088196584,0.953683355,1.59959E+11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TCO,2018,0,0.079251606,1.090404675,1.58488E+11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TCO,2019,0,0.085936722,1.052885973,1.61096E+11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
TCO,2020,0,0.09151509,1.691619128,1.70252E+11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
TCO,2021,0,0.179453394,0.471108386,2.42577E+11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
TCO,2022,1,0.045619361,0.5409007,1.38624E+12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TCO,2023,1,0.728994433,0.558994665,29483885048,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
TCR,2016,0,0.481657079,0.218053785,1.53535E+12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TCR,2017,0,0.552318708,0.204246643,1.35787E+12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TCR,2018,0,0.637534576,0.221303893,1.34929E+12,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TCR,2019,0,0.533551083,0.357124809,1.10128E+12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
TCR,2020,0,0.500128037,0.736221243,9.19933E+11,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
TCR,2021,0,0.518606749,0.337984437,9.3463E+11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
TCR,2022,0,0.502751902,0.329208364,1.09801E+12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TCR,2023,0,0.539592249,0.382942252,8.92155E+11,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
TCT,2016,0,0.038334296,3.369501666,1.37536E+11,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
TCT,2017,0,0.039618691,3.141253891,1.5632E+11,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
TCT,2018,0,0.029516443,1.804326012,1.71877E+11,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
TCT,2019,0,0.060053722,1.212233411,1.7723E+11,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
TCT,2020,0,0.07352443,1.486689698,43216275149,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
TCT,2021,0,0.03735589,1.580874999,35869788923,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
TCT,2022,0,0.069526675,0.903204488,63675301181,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TCT,2023,0,0.084187038,1.007665364,43115305850,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
TDC,2016,0,0.832164809,0.695836109,1.44968E+12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TDC,2017,0,0.842965049,0.631393184,1.3543E+12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TDC,2018,0,0.817998184,0.698053309,1.696E+12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TDC,2019,0,0.801500399,1.552993309,1.56264E+12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
TDC,2020,0,0.773297745,1.838075176,1.59647E+12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
TDC,2021,0,0.755699336,0.851505472,1.65821E+12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
TDC,2022,0,0.687482173,0.82203513,2.49203E+12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
TDC,2023,0,0.781054168,1.163825226,3.00724E+11,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
TDG,2017,0,0.335256958,0.222917573,3.01235E+11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TDG,2018,0,0.430125249,0.142352801,5.23263E+11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
TDG,2019,0,0.552639212,0.275229368,8.46162E+11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
TDG,2020,0,0.552757603,0.971120113,8.02594E+11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
TDG,2021,0,0.62454364,0.291100338,1.458E+12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
TDG,2022,0,0.609261202,0.273590764,1.30448E+12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TDG,2023,0,0.636462331,0.419374116,1.35546E+12,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
TDH,2016,1,0.3676588,0.659396732,1.0603E+12,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
